ID,Date,Nº_beers,Nº_glasses_wine,Nº_drinks,Nº_shots,BAC_percentage
389,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
390,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
391,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
392,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
393,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
394,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
395,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
396,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
397,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
398,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
399,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
400,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
401,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
402,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
403,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
404,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
405,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
406,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
407,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
408,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
409,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
410,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
411,2018-05-30 22:50:23,-1,-1,-1,-1,0.0750000029802322
412,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
413,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
414,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
415,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
416,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
417,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
418,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
419,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
420,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
421,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
422,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
423,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
424,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
425,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
426,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
427,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
428,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
429,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
430,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
431,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
432,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
433,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
434,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
435,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
436,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
437,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
438,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
439,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
440,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
441,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
442,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
443,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
444,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
445,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
446,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
447,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
448,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
449,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
450,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
451,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
452,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
453,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
454,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
455,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
456,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
457,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
458,2018-05-30 22:50:24,-1,-1,-1,-1,0.0750000029802322
459,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
460,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
461,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
462,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
463,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
464,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
465,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
466,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
467,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
468,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
469,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
470,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
471,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
472,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
473,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
474,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
475,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
476,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
477,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
478,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
479,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
480,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
481,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
482,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
483,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
484,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
485,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
486,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
487,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
488,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
489,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
490,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
491,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
492,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
493,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
494,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
495,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
496,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
497,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
498,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
499,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
500,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
501,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
502,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
503,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
504,2018-05-30 22:50:25,-1,-1,-1,-1,0.0750000029802322
505,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
506,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
507,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
508,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
509,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
510,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
511,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
512,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
513,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
514,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
515,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
516,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
517,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
518,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
519,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
520,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
521,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
522,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
523,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
524,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
525,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
526,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
527,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
528,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
529,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
530,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
531,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
532,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
533,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
534,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
535,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
536,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
537,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
538,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
539,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
540,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
541,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
542,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
543,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
544,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
545,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
546,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
547,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
548,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
549,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
550,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
551,2018-05-30 22:50:26,-1,-1,-1,-1,0.0750000029802322
552,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
553,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
554,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
555,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
556,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
557,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
558,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
559,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
560,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
561,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
562,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
563,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
564,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
565,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
566,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
567,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
568,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
569,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
570,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
571,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
572,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
573,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
574,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
575,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
576,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
577,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
578,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
579,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
580,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
581,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
582,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
583,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
584,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
585,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
586,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
587,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
588,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
589,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
590,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
591,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
592,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
593,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
594,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
595,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
596,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
597,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
598,2018-05-30 22:50:27,-1,-1,-1,-1,0.0750000029802322
599,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
600,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
601,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
602,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
603,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
604,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
605,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
606,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
607,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
608,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
609,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
610,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
611,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
612,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
613,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
614,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
615,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
616,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
617,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
618,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
619,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
620,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
621,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
622,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
623,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
624,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
625,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
626,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
627,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
628,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
629,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
630,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
631,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
632,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
633,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
634,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
635,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
636,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
637,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
638,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
639,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
640,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
641,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
642,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
643,2018-05-30 22:50:28,-1,-1,-1,-1,0.0750000029802322
644,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
645,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
646,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
647,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
648,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
649,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
650,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
651,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
652,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
653,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
654,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
655,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
656,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
657,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
658,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
659,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
660,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
661,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
662,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
663,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
664,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
665,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
666,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
667,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
668,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
669,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
670,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
671,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
672,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
673,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
674,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
675,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
676,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
677,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
678,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
679,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
680,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
681,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
682,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
683,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
684,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
685,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
686,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
687,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
688,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
689,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
690,2018-05-30 22:50:29,-1,-1,-1,-1,0.0750000029802322
691,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
692,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
693,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
694,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
695,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
696,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
697,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
698,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
699,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
700,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
701,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
702,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
703,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
704,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
705,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
706,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
707,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
708,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
709,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
710,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
711,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
712,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
713,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
714,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
715,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
716,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
717,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
718,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
719,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
720,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
721,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
722,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
723,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
724,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
725,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
726,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
727,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
728,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
729,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
730,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
731,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
732,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
733,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
734,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
735,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
736,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
737,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
738,2018-05-30 22:50:30,-1,-1,-1,-1,0.0750000029802322
739,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
740,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
741,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
742,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
743,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
744,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
745,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
746,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
747,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
748,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
749,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
750,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
751,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
752,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
753,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
754,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
755,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
756,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
757,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
758,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
759,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
760,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
761,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
762,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
763,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
764,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
765,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
766,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
767,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
768,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
769,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
770,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
771,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
772,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
773,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
774,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
775,2018-05-30 22:50:31,-1,-1,-1,-1,0.0750000029802322
